"logical_id","file","kind","part","role","mask","source","source_sha256","full_prompt","revision","registration_json","status","sha256","width","height","color_type","transparent_pixels","nonzero_alpha_pixels","notes"
"pt_hair_m_06","masks/pt_hair_m_06_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_06.png","1048c095bbf94f358091a22676d1f47277cb239e4f034c41ed3477daf2e7a6f1","Create ONE logical modular HAIRSTYLE asset pt_hair_m_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: tonsure ring with fully shaved circular crown. Color: dark brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","f26c4b1c88d287540bcfc03d5581a339e51ee82942efa805a6a8fedfc43765af","256","256","6","52886","12650","기본 색상: dark brown; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_06","layers/pt_hair_m_06_rear.png","hair","rear","layer","masks/pt_hair_m_06_rear_haircolor.png","provenance/raw/pt_hair_m_06.png","1048c095bbf94f358091a22676d1f47277cb239e4f034c41ed3477daf2e7a6f1","Create ONE logical modular HAIRSTYLE asset pt_hair_m_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: tonsure ring with fully shaved circular crown. Color: dark brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","380701ebdb02a2465159b417bbd726788819460e07330e03194f14deed338fdd","256","256","6","58440","7096","기본 색상: dark brown"
"pt_hair_m_06","masks/pt_hair_m_06_rear_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_06.png","1048c095bbf94f358091a22676d1f47277cb239e4f034c41ed3477daf2e7a6f1","Create ONE logical modular HAIRSTYLE asset pt_hair_m_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: tonsure ring with fully shaved circular crown. Color: dark brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","37601233afbe5f353e848c853bdeeadb8fcef47ec362b24e2b85d10c5f53242e","256","256","6","58440","7096","기본 색상: dark brown; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_07","layers/pt_hair_m_07.png","hair","front","layer","masks/pt_hair_m_07_haircolor.png","provenance/raw/pt_hair_m_07.png","3c5f086726f0f03f339261345b3f2753b1f05f2dc64bae20c74d177a649f6d14","Create ONE logical modular HAIRSTYLE asset pt_hair_m_07 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: short neatly cropped grey hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","1dd4289d60708ba24a1370bc37f6475676906795ade25ab0df4fe2fbaec9d9a2","256","256","6","54088","11448","기본 색상: grey"
"pt_hair_m_07","masks/pt_hair_m_07_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_07.png","3c5f086726f0f03f339261345b3f2753b1f05f2dc64bae20c74d177a649f6d14","Create ONE logical modular HAIRSTYLE asset pt_hair_m_07 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: short neatly cropped grey hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","0198adbfb8b5216ba93fca68a110ad4ebbbe758e166c05944be1d4082569af66","256","256","6","54088","11448","기본 색상: grey; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_07","layers/pt_hair_m_07_rear.png","hair","rear","layer","masks/pt_hair_m_07_rear_haircolor.png","provenance/raw/pt_hair_m_07.png","3c5f086726f0f03f339261345b3f2753b1f05f2dc64bae20c74d177a649f6d14","Create ONE logical modular HAIRSTYLE asset pt_hair_m_07 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: short neatly cropped grey hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","bdc371d008e4dfcbef7176960c7f65a05aae056c040a93e003840503144fb38a","256","256","6","50827","14709","기본 색상: grey"
"pt_hair_m_07","masks/pt_hair_m_07_rear_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_07.png","3c5f086726f0f03f339261345b3f2753b1f05f2dc64bae20c74d177a649f6d14","Create ONE logical modular HAIRSTYLE asset pt_hair_m_07 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: short neatly cropped grey hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","9062feaf60388f34067def8d43383e7feaa98d1b6dd81354e837d779e3f2c5c6","256","256","6","50827","14709","기본 색상: grey; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_08","layers/pt_hair_m_08.png","hair","front","layer","masks/pt_hair_m_08_haircolor.png","provenance/raw/pt_hair_m_08.png","f5b2c2bad9b65667a69fda71ac4d5d2f4ab843a67cbef0f8f1172c65f937872a","Create ONE logical modular HAIRSTYLE asset pt_hair_m_08 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: medium length grey wavy hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","00ab4a05a5ad6b3d3e22fc6bec716b58e6d56f1c7a7f1ffe1ba5a401de315060","256","256","6","50274","15262","기본 색상: grey"
"pt_hair_m_08","masks/pt_hair_m_08_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_08.png","f5b2c2bad9b65667a69fda71ac4d5d2f4ab843a67cbef0f8f1172c65f937872a","Create ONE logical modular HAIRSTYLE asset pt_hair_m_08 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: medium length grey wavy hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","b0173b3f1d7e035ca12882c0a62e8f387de9990b51a969a4d73d87e0e577b7fc","256","256","6","50274","15262","기본 색상: grey; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_08","layers/pt_hair_m_08_rear.png","hair","rear","layer","masks/pt_hair_m_08_rear_haircolor.png","provenance/raw/pt_hair_m_08.png","f5b2c2bad9b65667a69fda71ac4d5d2f4ab843a67cbef0f8f1172c65f937872a","Create ONE logical modular HAIRSTYLE asset pt_hair_m_08 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: medium length grey wavy hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","740db3a0ebf47912459f87ea7c19f9ea4ad6a84cb08254d0ef91c3e9c6bd1815","256","256","6","46274","19262","기본 색상: grey"
"pt_hair_m_08","masks/pt_hair_m_08_rear_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_08.png","f5b2c2bad9b65667a69fda71ac4d5d2f4ab843a67cbef0f8f1172c65f937872a","Create ONE logical modular HAIRSTYLE asset pt_hair_m_08 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: medium length grey wavy hair. Color: grey. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","ee03fa735056deb2a48a5779395f6e360b84d57e2787de9ec0e455527e5c09e3","256","256","6","46274","19262","기본 색상: grey; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_09","layers/pt_hair_m_09.png","hair","front","layer","masks/pt_hair_m_09_haircolor.png","provenance/raw/pt_hair_m_09.png","d0f1e6f885787e94c4d7a14b584f3e58e9902eae1d5e20c3b645da8207b377e2","Create ONE logical modular HAIRSTYLE asset pt_hair_m_09 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: youthful shaggy uneven hair. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","8147069a910bd8f7d001d582518536fe4e0b8323a516d146476650d10c283c4d","256","256","6","48678","16858","기본 색상: golden brown"
"pt_hair_m_09","masks/pt_hair_m_09_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_09.png","d0f1e6f885787e94c4d7a14b584f3e58e9902eae1d5e20c3b645da8207b377e2","Create ONE logical modular HAIRSTYLE asset pt_hair_m_09 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: youthful shaggy uneven hair. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","d9b7c0ba206e63496330b7b8ea56738e51c2d61ade5708e756deaa7c1b86f874","256","256","6","48678","16858","기본 색상: golden brown; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_hair_m_09","layers/pt_hair_m_09_rear.png","hair","rear","layer","masks/pt_hair_m_09_rear_haircolor.png","provenance/raw/pt_hair_m_09.png","d0f1e6f885787e94c4d7a14b584f3e58e9902eae1d5e20c3b645da8207b377e2","Create ONE logical modular HAIRSTYLE asset pt_hair_m_09 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: youthful shaggy uneven hair. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","e8c475ad0ba20d5543ce75a1cf646ea9534c946b95286ea78b729058d6838e21","256","256","6","59275","6261","기본 색상: golden brown"
"pt_hair_m_09","masks/pt_hair_m_09_rear_haircolor.png","hair","mask","haircolor","","provenance/raw/pt_hair_m_09.png","d0f1e6f885787e94c4d7a14b584f3e58e9902eae1d5e20c3b645da8207b377e2","Create ONE logical modular HAIRSTYLE asset pt_hair_m_09 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: youthful shaggy uneven hair. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","1","null","candidate","7865c05808d1f0340476dd164d7f04dd5b918af26fdf8d2e7e067d41834a6a54","256","256","6","59275","6261","기본 색상: golden brown; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_beard_01","layers/pt_beard_01.png","beard","front","layer","masks/pt_beard_01_haircolor.png","provenance/raw/pt_beard_01.png","ecaf1859348a234baa7d56d8b6923f0529c766d7a77759cf35c4a5a2292e51d9","Create ONE isolated facial-hair OVERLAY pt_beard_01, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: short full chin beard. Color dark brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","9217ff81c7308441596da6a0f928d8f9e722b5eddc6e710e9c38b807fb239d1f","256","256","6","61085","4451","기본 색상: dark brown"
"pt_beard_01","masks/pt_beard_01_haircolor.png","beard","mask","haircolor","","provenance/raw/pt_beard_01.png","ecaf1859348a234baa7d56d8b6923f0529c766d7a77759cf35c4a5a2292e51d9","Create ONE isolated facial-hair OVERLAY pt_beard_01, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: short full chin beard. Color dark brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","680df2ff37a839b48d669b732ef5243446db2e74b58c45072f3f9dd52fe10f53","256","256","6","61085","4451","기본 색상: dark brown; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_beard_02","layers/pt_beard_02.png","beard","front","layer","masks/pt_beard_02_haircolor.png","provenance/raw/pt_beard_02.png","499b37164b203ebc39d5cd657cbabb0b33558b93d27b7e93a676cbb5910f27fa","Create ONE isolated facial-hair OVERLAY pt_beard_02, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: long tapering full beard down to y211. Color brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","3309ee58676198515eb1c61debba22003a36a4f2db4250c32341584d988efe07","256","256","6","58663","6873","기본 색상: brown"
"pt_beard_02","masks/pt_beard_02_haircolor.png","beard","mask","haircolor","","provenance/raw/pt_beard_02.png","499b37164b203ebc39d5cd657cbabb0b33558b93d27b7e93a676cbb5910f27fa","Create ONE isolated facial-hair OVERLAY pt_beard_02, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: long tapering full beard down to y211. Color brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","a88f4e90d59cf8d361e7657559ab5fac7257fe88901af23f452f1af2d76e0ec7","256","256","6","58663","6873","기본 색상: brown; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_beard_03","layers/pt_beard_03.png","beard","front","layer","masks/pt_beard_03_haircolor.png","provenance/raw/pt_beard_03.png","99754c06dce3ab7bbda5226cd4c23856576766ed56fdbbbb524641dbb521cf1c","Create ONE isolated facial-hair OVERLAY pt_beard_03, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: mustache ONLY, no chin or cheeks. Color auburn. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","42636335166d4826db9ee9759cb4616a867f98e86a34122617de2b0c6c61e4fd","256","256","6","64368","1168","기본 색상: auburn"
"pt_beard_03","masks/pt_beard_03_haircolor.png","beard","mask","haircolor","","provenance/raw/pt_beard_03.png","99754c06dce3ab7bbda5226cd4c23856576766ed56fdbbbb524641dbb521cf1c","Create ONE isolated facial-hair OVERLAY pt_beard_03, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: mustache ONLY, no chin or cheeks. Color auburn. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","a6fcdbc390eb942f577e8a77d521ec18a5e9d95f4097478eae51bd84b8331a1c","256","256","6","64368","1168","기본 색상: auburn; 원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_beard_04","layers/pt_beard_04.png","beard","front","layer","masks/pt_beard_04_haircolor.png","provenance/raw/pt_beard_04.png","fd9823725ca88d5b9a8c98ee2cdb6f548568fc725c16ba104718cc27eef7922f","Create ONE isolated facial-hair OVERLAY pt_beard_04, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: sideburns ONLY at both temples down cheeks, no chin or mustache. Color dark brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","1","null","candidate","1c44230b913409afaf74943d911f6e47d05aeca722a869af0638366bb25b0e65","256","256","6","63108","2428","기본 색상: dark brown"
