"logical_id","file","kind","role","part","size_class","collar","crown_x","crown_y","hairline_x","hairline_y","eye_line_y","ear_x","ear_y","chin_x","chin_y","shoulder_y","source_ids","source_paths","source_sha256","full_prompt","processing_json","usage_policy","status","sha256","width","height","transparent_pixels","nonzero_alpha_pixels"
"pt_age_m_mature_b","layers/pt_age_m_mature_b.png","age","layer","base","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_age_m_mature_b","provenance/raw/generated-pt_age_m_mature_b.png","5cef3c7c137381818777c603b03370aa1d3d77942925ea52bda1f1924e79eb85","Create a transparent modular AGING OVERLAY ONLY for the attached registered male portrait. Do not output a whole head, do not output eyes eyebrows nose lips hair or clothing. Output only isolated softly feathered localized skin aging patches, on actual transparent background: forehead crease shading, crow feet beside eyes, substantial under-eye bags BELOW the eyes, nasolabial shadow folds BESIDE nose/mouth, hollow cheek shading and jowl/neck folds. These patches must combine over the SAME person without replacing their eyes nose lips or face outline. Skin base neutral medium warm #B38360. Painterly realistic medieval game portrait, soft upperleft light, same left-facing threequarter pose. Square image logical256x256; preserve exact registration of reference, do NOT recenter/crop/enlarge. Crown40, frontal hairline70, eye centers y112 at x70 and96, visible ear150,120, chin98,168, shoulder208. Keep pixels outside head and facial features completely transparent. Important strong aging readable at96px, age60, clear thirty-year aging, substantial bags and deep nasolabial folds. More cheek hollowing and mouth-side folds, asymmetrical natural crowfeet. Feather patch boundaries gradually to zero alpha across 3 logicalpixels. No white/beige solid facial plate, no opaque oval mask, no text, no guide marks. One separate overlay asset pt_age_m_mature_b.","[""registered skin aging patches"",""facial-feature and outside-face exclusion mask"",""defringe radius2""]","","candidate","eb59cad05d636288b9e77fbce97b0b8c499008553e7530795025b4640e9af7d5","256","256","57366","8170"
"pt_age_m_mature_b","masks/pt_age_m_mature_b_skinmask.png","age","skinmask","base","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_age_m_mature_b","provenance/raw/generated-pt_age_m_mature_b.png","5cef3c7c137381818777c603b03370aa1d3d77942925ea52bda1f1924e79eb85","Create a transparent modular AGING OVERLAY ONLY for the attached registered male portrait. Do not output a whole head, do not output eyes eyebrows nose lips hair or clothing. Output only isolated softly feathered localized skin aging patches, on actual transparent background: forehead crease shading, crow feet beside eyes, substantial under-eye bags BELOW the eyes, nasolabial shadow folds BESIDE nose/mouth, hollow cheek shading and jowl/neck folds. These patches must combine over the SAME person without replacing their eyes nose lips or face outline. Skin base neutral medium warm #B38360. Painterly realistic medieval game portrait, soft upperleft light, same left-facing threequarter pose. Square image logical256x256; preserve exact registration of reference, do NOT recenter/crop/enlarge. Crown40, frontal hairline70, eye centers y112 at x70 and96, visible ear150,120, chin98,168, shoulder208. Keep pixels outside head and facial features completely transparent. Important strong aging readable at96px, age60, clear thirty-year aging, substantial bags and deep nasolabial folds. More cheek hollowing and mouth-side folds, asymmetrical natural crowfeet. Feather patch boundaries gradually to zero alpha across 3 logicalpixels. No white/beige solid facial plate, no opaque oval mask, no text, no guide marks. One separate overlay asset pt_age_m_mature_b.","[""registered skin aging patches"",""facial-feature and outside-face exclusion mask"",""defringe radius2""]","","candidate","53bbd0ea19ea1e6356cfea32f5df68a947ea05d7555d289588ca9b8736d1a8de","256","256","57366","8170"
"pt_age_m_old_a","layers/pt_age_m_old_a.png","age","layer","base","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_age_m_old_a","provenance/raw/generated-pt_age_m_old_a.png","7f019fbe414e353756997a96194ce95a8d90af69e418c92385714f7dc0833ad5","Create a transparent modular AGING OVERLAY ONLY for the attached registered male portrait. Do not output a whole head, do not output eyes eyebrows nose lips hair or clothing. Output only isolated softly feathered localized skin aging patches, on actual transparent background: forehead crease shading, crow feet beside eyes, substantial under-eye bags BELOW the eyes, nasolabial shadow folds BESIDE nose/mouth, hollow cheek shading and jowl/neck folds. These patches must combine over the SAME person without replacing their eyes nose lips or face outline. Skin base neutral medium warm #B38360. Painterly realistic medieval game portrait, soft upperleft light, same left-facing threequarter pose. Square image logical256x256; preserve exact registration of reference, do NOT recenter/crop/enlarge. Crown40, frontal hairline70, eye centers y112 at x70 and96, visible ear150,120, chin98,168, shoulder208. Keep pixels outside head and facial features completely transparent. Important strong aging readable at96px, age75, deep sagging bags hollow cheeks pronounced jowls and deeply creased skin. Balanced bilateral aging, broad under-eye bag shapes. Feather patch boundaries gradually to zero alpha across 3 logicalpixels. No white/beige solid facial plate, no opaque oval mask, no text, no guide marks. One separate overlay asset pt_age_m_old_a.","[""registered skin aging patches"",""facial-feature and outside-face exclusion mask"",""defringe radius2""]","","candidate","f294d768e51faec1990377d32c8ce26c879b700125582a9eb49487c734e29a6b","256","256","56950","8586"
"pt_age_m_old_a","masks/pt_age_m_old_a_skinmask.png","age","skinmask","base","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_age_m_old_a","provenance/raw/generated-pt_age_m_old_a.png","7f019fbe414e353756997a96194ce95a8d90af69e418c92385714f7dc0833ad5","Create a transparent modular AGING OVERLAY ONLY for the attached registered male portrait. Do not output a whole head, do not output eyes eyebrows nose lips hair or clothing. Output only isolated softly feathered localized skin aging patches, on actual transparent background: forehead crease shading, crow feet beside eyes, substantial under-eye bags BELOW the eyes, nasolabial shadow folds BESIDE nose/mouth, hollow cheek shading and jowl/neck folds. These patches must combine over the SAME person without replacing their eyes nose lips or face outline. Skin base neutral medium warm #B38360. Painterly realistic medieval game portrait, soft upperleft light, same left-facing threequarter pose. Square image logical256x256; preserve exact registration of reference, do NOT recenter/crop/enlarge. Crown40, frontal hairline70, eye centers y112 at x70 and96, visible ear150,120, chin98,168, shoulder208. Keep pixels outside head and facial features completely transparent. Important strong aging readable at96px, age75, deep sagging bags hollow cheeks pronounced jowls and deeply creased skin. Balanced bilateral aging, broad under-eye bag shapes. Feather patch boundaries gradually to zero alpha across 3 logicalpixels. No white/beige solid facial plate, no opaque oval mask, no text, no guide marks. One separate overlay asset pt_age_m_old_a.","[""registered skin aging patches"",""facial-feature and outside-face exclusion mask"",""defringe radius2""]","","candidate","635b69af37c5b211f782097b34774e140e47c1f7fee190c561458e59c1481b64","256","256","56950","8586"
"pt_age_m_old_b","layers/pt_age_m_old_b.png","age","layer","base","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_age_m_old_b","provenance/raw/generated-pt_age_m_old_b.png","a29bee2439d51dab67a5e290c0686c895e4eac86b259e0215052be975894e204","Create a transparent modular AGING OVERLAY ONLY for the attached registered male portrait. Do not output a whole head, do not output eyes eyebrows nose lips hair or clothing. Output only isolated softly feathered localized skin aging patches, on actual transparent background: forehead crease shading, crow feet beside eyes, substantial under-eye bags BELOW the eyes, nasolabial shadow folds BESIDE nose/mouth, hollow cheek shading and jowl/neck folds. These patches must combine over the SAME person without replacing their eyes nose lips or face outline. Skin base neutral medium warm #B38360. Painterly realistic medieval game portrait, soft upperleft light, same left-facing threequarter pose. Square image logical256x256; preserve exact registration of reference, do NOT recenter/crop/enlarge. Crown40, frontal hairline70, eye centers y112 at x70 and96, visible ear150,120, chin98,168, shoulder208. Keep pixels outside head and facial features completely transparent. Important strong aging readable at96px, age75, deep sagging bags hollow cheeks pronounced jowls and deeply creased skin. More cheek hollowing and mouth-side folds, asymmetrical natural crowfeet. Feather patch boundaries gradually to zero alpha across 3 logicalpixels. No white/beige solid facial plate, no opaque oval mask, no text, no guide marks. One separate overlay asset pt_age_m_old_b.","[""registered skin aging patches"",""facial-feature and outside-face exclusion mask"",""defringe radius2""]","","candidate","c1b5c8b8bde8877b1398009e45ac09f9cfd2cab0bc3728420249701f64558299","256","256","56691","8845"
"pt_age_m_old_b","masks/pt_age_m_old_b_skinmask.png","age","skinmask","base","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_age_m_old_b","provenance/raw/generated-pt_age_m_old_b.png","a29bee2439d51dab67a5e290c0686c895e4eac86b259e0215052be975894e204","Create a transparent modular AGING OVERLAY ONLY for the attached registered male portrait. Do not output a whole head, do not output eyes eyebrows nose lips hair or clothing. Output only isolated softly feathered localized skin aging patches, on actual transparent background: forehead crease shading, crow feet beside eyes, substantial under-eye bags BELOW the eyes, nasolabial shadow folds BESIDE nose/mouth, hollow cheek shading and jowl/neck folds. These patches must combine over the SAME person without replacing their eyes nose lips or face outline. Skin base neutral medium warm #B38360. Painterly realistic medieval game portrait, soft upperleft light, same left-facing threequarter pose. Square image logical256x256; preserve exact registration of reference, do NOT recenter/crop/enlarge. Crown40, frontal hairline70, eye centers y112 at x70 and96, visible ear150,120, chin98,168, shoulder208. Keep pixels outside head and facial features completely transparent. Important strong aging readable at96px, age75, deep sagging bags hollow cheeks pronounced jowls and deeply creased skin. More cheek hollowing and mouth-side folds, asymmetrical natural crowfeet. Feather patch boundaries gradually to zero alpha across 3 logicalpixels. No white/beige solid facial plate, no opaque oval mask, no text, no guide marks. One separate overlay asset pt_age_m_old_b.","[""registered skin aging patches"",""facial-feature and outside-face exclusion mask"",""defringe radius2""]","","candidate","89cd7f06a928ce1334bf4d04ae49273f8eb0f1ae7e6f2d90d31ea029041a7ba9","256","256","56691","8845"
"pt_face_c_01","layers/pt_face_c_01.png","face","layer","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_01","provenance/raw/generated-pt_face_c_01.png","b6aa9b56606da929d40652b5566c2a372bc23a6680d7a5289ffdf1097e300c42","Use case: stylized-concept game portrait layer. Reference is STYLE/leftward three-quarter orientation and canvas registration ONLY, not identity. Create ONE new distinct bald head and neck with genuine transparent background, no hair, beard, clothes, accessories or text. Identity: BOY age7, unmistakably small child: HUGE round eyes, plump round cheeks, tiny button nose, tiny chin, short neck, smooth skin, curious relaxed expression. All portraits must use exactly the SAME medium warm tan skin base (midtone #B38360), NOT pale or dark skin variants. Identity differences come from bone structure/nose/eyes/brows not skin tone. Painterly refined historical portrait as reference, soft upper-left illumination, natural brush texture. FULL square256 logical canvas registration: CHILD size: bare crown at(120,56), not adult proportions; virtual hairline y82, eyes centered y112, visible right ear center(147,120), chin bottom y160, neck ends y194. Head width88percent of adult reference. Large eyes, small facial middle, short neck; unmistakably age7-11 child. Reference forehead looks too elongated: improve natural anatomy WITHIN these anchors. Head points to viewer LEFT in same3/4 angle. Preserve original fullcanvas margins; no closecrop, no centering the head in a new position. Neutral dignified expression without class, morality or occupational coding. No backdrop colors baked into antialias edges, no bright cutout outline. No age wrinkles on base faces beyond subtle natural features. Output only transparent PNG.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","66afd400132a4e63fe8f1e9226cac062d5e5bb3da76e3c11d5ed507aeced0fe1","256","256","55454","10082"
"pt_face_c_01","masks/pt_face_c_01_skinmask.png","face","skinmask","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_01","provenance/raw/generated-pt_face_c_01.png","b6aa9b56606da929d40652b5566c2a372bc23a6680d7a5289ffdf1097e300c42","Use case: stylized-concept game portrait layer. Reference is STYLE/leftward three-quarter orientation and canvas registration ONLY, not identity. Create ONE new distinct bald head and neck with genuine transparent background, no hair, beard, clothes, accessories or text. Identity: BOY age7, unmistakably small child: HUGE round eyes, plump round cheeks, tiny button nose, tiny chin, short neck, smooth skin, curious relaxed expression. All portraits must use exactly the SAME medium warm tan skin base (midtone #B38360), NOT pale or dark skin variants. Identity differences come from bone structure/nose/eyes/brows not skin tone. Painterly refined historical portrait as reference, soft upper-left illumination, natural brush texture. FULL square256 logical canvas registration: CHILD size: bare crown at(120,56), not adult proportions; virtual hairline y82, eyes centered y112, visible right ear center(147,120), chin bottom y160, neck ends y194. Head width88percent of adult reference. Large eyes, small facial middle, short neck; unmistakably age7-11 child. Reference forehead looks too elongated: improve natural anatomy WITHIN these anchors. Head points to viewer LEFT in same3/4 angle. Preserve original fullcanvas margins; no closecrop, no centering the head in a new position. Neutral dignified expression without class, morality or occupational coding. No backdrop colors baked into antialias edges, no bright cutout outline. No age wrinkles on base faces beyond subtle natural features. Output only transparent PNG.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","b18ef30427e73d66531615095b59e8dae95ceb9391e9c1609644bd921a1ecde9","256","256","55649","9887"
"pt_face_c_02","layers/pt_face_c_02.png","face","layer","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_02","provenance/raw/generated-pt_face_c_02.png","da56a7914d38fd02887605c060487b3c813f8a0537d1ea98b594976d8111361b","Use case: stylized-concept game portrait layer. Reference is STYLE/leftward three-quarter orientation and canvas registration ONLY, not identity. Create ONE new distinct bald head and neck with genuine transparent background, no hair, beard, clothes, accessories or text. Identity: BOY age11, clearly preteen child: large wide-set eyes, round cheeks with freckles, slightly long small nose, short soft chin, SHORT neck, innocent neutral expression. All portraits must use exactly the SAME medium warm tan skin base (midtone #B38360), NOT pale or dark skin variants. Identity differences come from bone structure/nose/eyes/brows not skin tone. Painterly refined historical portrait as reference, soft upper-left illumination, natural brush texture. FULL square256 logical canvas registration: CHILD size: bare crown at(120,56), not adult proportions; virtual hairline y82, eyes centered y112, visible right ear center(147,120), chin bottom y160, neck ends y194. Head width88percent of adult reference. Large eyes, small facial middle, short neck; unmistakably age7-11 child. Reference forehead looks too elongated: improve natural anatomy WITHIN these anchors. Head points to viewer LEFT in same3/4 angle. Preserve original fullcanvas margins; no closecrop, no centering the head in a new position. Neutral dignified expression without class, morality or occupational coding. No backdrop colors baked into antialias edges, no bright cutout outline. No age wrinkles on base faces beyond subtle natural features. Output only transparent PNG.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","f258a8a2cee27753c5668ef8027849cb10f8ac52e2db6cb4d6bc56d78fd92dcb","256","256","55295","10241"
"pt_face_c_02","masks/pt_face_c_02_skinmask.png","face","skinmask","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_02","provenance/raw/generated-pt_face_c_02.png","da56a7914d38fd02887605c060487b3c813f8a0537d1ea98b594976d8111361b","Use case: stylized-concept game portrait layer. Reference is STYLE/leftward three-quarter orientation and canvas registration ONLY, not identity. Create ONE new distinct bald head and neck with genuine transparent background, no hair, beard, clothes, accessories or text. Identity: BOY age11, clearly preteen child: large wide-set eyes, round cheeks with freckles, slightly long small nose, short soft chin, SHORT neck, innocent neutral expression. All portraits must use exactly the SAME medium warm tan skin base (midtone #B38360), NOT pale or dark skin variants. Identity differences come from bone structure/nose/eyes/brows not skin tone. Painterly refined historical portrait as reference, soft upper-left illumination, natural brush texture. FULL square256 logical canvas registration: CHILD size: bare crown at(120,56), not adult proportions; virtual hairline y82, eyes centered y112, visible right ear center(147,120), chin bottom y160, neck ends y194. Head width88percent of adult reference. Large eyes, small facial middle, short neck; unmistakably age7-11 child. Reference forehead looks too elongated: improve natural anatomy WITHIN these anchors. Head points to viewer LEFT in same3/4 angle. Preserve original fullcanvas margins; no closecrop, no centering the head in a new position. Neutral dignified expression without class, morality or occupational coding. No backdrop colors baked into antialias edges, no bright cutout outline. No age wrinkles on base faces beyond subtle natural features. Output only transparent PNG.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","548b5c0aa8b31fd80db3d1c6df2c5c6300fcb1f225de0b12c1a976b56ccd2eb0","256","256","55468","10068"
"pt_face_c_03","layers/pt_face_c_03.png","face","layer","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_03","provenance/raw/generated-pt_face_c_03.png","437f3184dc4f84d2b26b5393084fc5eeabfcd2ae7b5d39c6dadd3aec01e8906b","Use case: stylized-concept game portrait layer. Reference is STYLE/leftward three-quarter orientation and canvas registration ONLY, not identity. Create ONE new distinct bald head and neck with genuine transparent background, no hair, beard, clothes, accessories or text. Identity: GIRL age7, unmistakably young child: very large almond eyes, chubby cheeks, very small upturned nose, heart chin, SHORT neck, soft sparse eyebrows. All portraits must use exactly the SAME medium warm tan skin base (midtone #B38360), NOT pale or dark skin variants. Identity differences come from bone structure/nose/eyes/brows not skin tone. Painterly refined historical portrait as reference, soft upper-left illumination, natural brush texture. FULL square256 logical canvas registration: CHILD size: bare crown at(120,56), not adult proportions; virtual hairline y82, eyes centered y112, visible right ear center(147,120), chin bottom y160, neck ends y194. Head width88percent of adult reference. Large eyes, small facial middle, short neck; unmistakably age7-11 child. Reference forehead looks too elongated: improve natural anatomy WITHIN these anchors. Head points to viewer LEFT in same3/4 angle. Preserve original fullcanvas margins; no closecrop, no centering the head in a new position. Neutral dignified expression without class, morality or occupational coding. No backdrop colors baked into antialias edges, no bright cutout outline. No age wrinkles on base faces beyond subtle natural features. Output only transparent PNG.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","23e5f1ae5104d5a666d073a64b119406681fc8e63b37e3df916e7fa1533b20aa","256","256","55641","9895"
"pt_face_c_03","masks/pt_face_c_03_skinmask.png","face","skinmask","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_03","provenance/raw/generated-pt_face_c_03.png","437f3184dc4f84d2b26b5393084fc5eeabfcd2ae7b5d39c6dadd3aec01e8906b","Use case: stylized-concept game portrait layer. Reference is STYLE/leftward three-quarter orientation and canvas registration ONLY, not identity. Create ONE new distinct bald head and neck with genuine transparent background, no hair, beard, clothes, accessories or text. Identity: GIRL age7, unmistakably young child: very large almond eyes, chubby cheeks, very small upturned nose, heart chin, SHORT neck, soft sparse eyebrows. All portraits must use exactly the SAME medium warm tan skin base (midtone #B38360), NOT pale or dark skin variants. Identity differences come from bone structure/nose/eyes/brows not skin tone. Painterly refined historical portrait as reference, soft upper-left illumination, natural brush texture. FULL square256 logical canvas registration: CHILD size: bare crown at(120,56), not adult proportions; virtual hairline y82, eyes centered y112, visible right ear center(147,120), chin bottom y160, neck ends y194. Head width88percent of adult reference. Large eyes, small facial middle, short neck; unmistakably age7-11 child. Reference forehead looks too elongated: improve natural anatomy WITHIN these anchors. Head points to viewer LEFT in same3/4 angle. Preserve original fullcanvas margins; no closecrop, no centering the head in a new position. Neutral dignified expression without class, morality or occupational coding. No backdrop colors baked into antialias edges, no bright cutout outline. No age wrinkles on base faces beyond subtle natural features. Output only transparent PNG.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","186465f8a2be095f78192a6277d8c60ef619c16f95a37ec0b8163c3408de6b2e","256","256","55785","9751"
"pt_face_c_04","layers/pt_face_c_04.png","face","layer","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_04","provenance/raw/generated-pt_face_c_04.png","74076bfe48638389a01140608f83b3b97a77de24fb97b25bd40102e38dd2fe18","Create a wholesome medieval strategy game character portrait asset: head and short neck of an eleven-year-old girl, round youthful cheeks, small flat nose, freckles, large curious eyes, clearly a child. Head-only framing ending at neck, no torso visible. Hairless scalp for modular hairstyle compositing. Painterly style, warm medium skin tone, calm neutral expression, left-facing threequarter, upperleft softlight. Transparent background. Logical256 square registration crown56 eye112 visibleear147,120 chin160 neckends194. Head width88% adult. No accessories no text no clothing visible because crop at neck. Match attached art style and positioning but distinct girl identity.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","25a7f9c2e059a4e38c5c8b8b395cb9b17227b40e8091de390553f0f9ba1a1cb6","256","256","55246","10290"
"pt_face_c_04","masks/pt_face_c_04_skinmask.png","face","skinmask","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","generated-pt_face_c_04","provenance/raw/generated-pt_face_c_04.png","74076bfe48638389a01140608f83b3b97a77de24fb97b25bd40102e38dd2fe18","Create a wholesome medieval strategy game character portrait asset: head and short neck of an eleven-year-old girl, round youthful cheeks, small flat nose, freckles, large curious eyes, clearly a child. Head-only framing ending at neck, no torso visible. Hairless scalp for modular hairstyle compositing. Painterly style, warm medium skin tone, calm neutral expression, left-facing threequarter, upperleft softlight. Transparent background. Logical256 square registration crown56 eye112 visibleear147,120 chin160 neckends194. Head width88% adult. No accessories no text no clothing visible because crop at neck. Match attached art style and positioning but distinct girl identity.","[""landmark crown/eye/chin registration; see face-registration.json"",""uniform medium skin ramp #B38360 preserving shading"",""defringe radius2""]","","candidate","8bc8c740bd9d7166fcdaa18ed8728fad0c51acc046e32d5aa5b6ba63912f57d4","256","256","55433","10103"
